(A1) CITY,(A2) PROVINCE,(B3) GENDER,(B4) AGE,(B5) RELIGION,(B6) ETHNIC,(B7) EDUCATION LEVEL,(B8) LIVED IN URBAN AREA (YEARS),(B9) OCCUPATION,(B10) SOCIAL CLAS,(B11) HOUSEHOLD MEMBER,(C12) HOUSEHOLD INCOME (MONTHLY IN MILLION IDR),(C13) TIME OF INCOME RECEIPT,(C14) HOUSEHOLD EXPENDITURE (MONTHLY IN MILLION IDR),(C15) % MONTHLY EXPENDITURE FOR FOOD,(D16) HEALTH FACTOR,(D17) PRICE FACTOR),(E18) RELIGIOUS VALUE IN TYPE OF FOOD,(E19) RELIGIOUS VALUE IN EATING PLACES,(E20) RELIGIOUS VALUE IN CONSUMPTION PATTERN,(E21) CUSTOM VALUE IN TYPE OF FOOD,(E22) CUSTOM VALUE IN EATING PLACES,(E23) CUSTOM VALUE IN CONSUMPTION PATTERN,(24) PRACTICE OF FOOD CONSUMPTION BASED ON RELIGIOUS RULES,(25) PRACTICE OF FOOD CONSUMPTION BASED ON CUSTOM RULES,(E26) BUYING FOOD PRODUCT IN THE RIGHT PLACE BASED ON RELIGIOUS RULES,(E27 TYPE OF DISHES VARIATION BASED ON RELIGIOUS RULES,(E28) PRACTICE OF CONSUMING TRADITIONAL FOOD,age,urban_years,education_score,social_class_score,household_member,income_million_idr,income_receipt_score,expenditure_million_idr,food_expenditure_pct,income_per_capita,expenditure_per_capita,food_spending_million_idr,non_food_spending_million_idr,saving_gap_million_idr,urban_life_ratio,PC1,PC2,cluster
Jakarta,DKI Jakarta,Female,24,Islam,Sunda,Bachelor degree,24,Government Employees,Middle Class,7,05:08:00,Weekly,05:07:00,38,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,24,24,5,2,7,5.8,2,5.7,38,0.8285714285714285,0.8142857142857143,2.166,3.5340000000000003,0.09999999999999964,1.0,-0.05557614543982507,0.20052473624169617,1
Jakarta,DKI Jakarta,Female,40,Catholic,Java,Master and doctoral degree,40,Government Employees,Lower Class,8,03:01:00,Daily,03:00:00,61,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,40,40,6,1,8,3.1,1,3.0,61,0.3875,0.375,1.83,1.17,0.10000000000000009,1.0,-2.0831468223813157,-0.23512638726459992,2
Jakarta,DKI Jakarta,Female,65,Catholic,Other,Bachelor degree,25,Government Employees,Middle Class,7,03:04:00,Weekly,03:03:00,58,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,65,25,5,2,7,3.4,2,3.3,58,0.4857142857142857,0.4714285714285714,1.9139999999999997,1.3860000000000001,0.10000000000000009,0.38461538461538464,-1.3110392001990903,0.762886501748406,2
Jakarta,DKI Jakarta,Female,31,Protestant,Java,Bachelor degree,21,Government Employees,Middle Class,7,05:06:00,Weekly,05:05:00,34,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,31,21,5,2,7,5.6,2,5.5,34,0.7999999999999999,0.7857142857142857,1.87,3.63,0.09999999999999964,0.6774193548387096,0.0018967586193014252,0.22497228816929737,1
Jakarta,DKI Jakarta,Female,25,Protestant,Other,Bachelor degree,25,Government Employees,Upper Class,7,12:01:00,Monthly,12:00:00,26,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,25,25,5,3,7,12.1,3,12.0,26,1.7285714285714284,1.7142857142857142,3.12,8.879999999999999,0.09999999999999964,1.0,2.6823853777255615,-0.045180952668023765,3
Jakarta,DKI Jakarta,Male,41,Islam,Java,Bachelor degree,21,Government Employees,Lower Class,7,02:09:00,Daily,02:08:00,57,Neither agree nor disagree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,41,21,5,1,7,2.9,1,2.8,57,0.41428571428571426,0.39999999999999997,1.5959999999999999,1.204,0.10000000000000009,0.5121951219512195,-2.0256739183221892,-0.21067883533699863,2
Jakarta,DKI Jakarta,Female,65,Islam,Java,Senior High School,27,Enterpreneur,Upper Class,5,10:03:00,Monthly,10:02:00,24,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,65,27,3,3,5,10.3,3,10.2,24,2.06,2.04,2.448,7.751999999999999,0.10000000000000142,0.4153846153846154,2.2270725625233085,0.30934258586813473,3
Jakarta,DKI Jakarta,Female,38,Islam,Java,Diploma,18,Enterpreneur,Upper Class,6,14:02:00,Monthly,14:01:00,27,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,38,18,4,3,6,14.2,3,14.1,27,2.3666666666666667,2.35,3.807,10.293,0.09999999999999964,0.47368421052631576,3.251723621019735,-0.46406608375188524,3
Jakarta,DKI Jakarta,Male,47,Islam,Java,Diploma,27,Enterpreneur,Lower Class,6,03:04:00,Daily,03:03:00,67,Disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,47,27,4,1,6,3.4,1,3.3,67,0.5666666666666667,0.5499999999999999,2.211,1.089,0.10000000000000009,0.574468085106383,-2.1693561784700055,-0.27179771515600165,2
Jakarta,DKI Jakarta,Female,28,Islam,Java,Bachelor degree,28,Enterpreneur,Middle Class,6,06:07:00,Weekly,06:06:00,36,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,28,28,5,2,6,6.7,2,6.6,36,1.1166666666666667,1.0999999999999999,2.376,4.224,0.10000000000000053,1.0,0.25789516966727716,0.01139571069234506,1
Jakarta,DKI Jakarta,Male,48,Islam,Sunda,Master and doctoral degree,38,Enterpreneur,Middle Class,6,05:08:00,Weekly,05:07:00,42,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,48,38,6,2,6,5.8,2,5.7,42,0.9666666666666667,0.9500000000000001,2.394,3.306,0.09999999999999964,0.7916666666666666,-0.16999602211445938,0.21634774461672532,1
Jakarta,DKI Jakarta,Male,27,Islam,Java,Bachelor degree,27,Enterpreneur,Lower Class,6,02:03:00,Daily,02:02:00,73,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,27,27,5,1,6,2.3,1,2.2,73,0.3833333333333333,0.3666666666666667,1.6060000000000003,0.5939999999999999,0.09999999999999964,1.0,-2.65419434286725,-0.026575120928990868,2
Jakarta,DKI Jakarta,Male,39,Islam,Java,Bachelor degree,39,Independent Worker,Lower Class,7,04:09:00,Daily,04:08:00,41,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,39,39,5,1,7,4.9,1,4.8,41,0.7000000000000001,0.6857142857142857,1.9679999999999997,2.832,0.10000000000000053,1.0,-0.9985246854685739,-0.6766764718634187,2
Jakarta,DKI Jakarta,Female,53,Islam,Bugis,Diploma,21,Independent Worker,Middle Class,6,05:09:00,Weekly,05:08:00,33,Disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Disagree,Disagree,53,21,4,2,6,5.9,2,5.8,33,0.9833333333333334,0.9666666666666667,1.9140000000000001,3.8859999999999997,0.10000000000000053,0.39622641509433965,0.11592218671122183,0.16061069562159452,1
Jakarta,DKI Jakarta,Female,57,Islam,Java,Diploma,24,Independent Worker,Upper Class,6,11:04:00,Monthly,11:03:00,19,Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,57,24,4,3,6,11.4,3,11.3,19,1.9000000000000001,1.8833333333333335,2.1470000000000002,9.153,0.09999999999999964,0.42105263157894735,2.683305757751895,0.06807574373488115,3
Jakarta,DKI Jakarta,Female,46,Islam,Java,Diploma,46,Independent Worker,Lower Class,6,03:00:00,Daily,02:09:00,69,Disagree,Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,46,46,4,1,6,3.0,1,2.9,69,0.5,0.48333333333333334,2.001,0.899,0.10000000000000009,1.0,-2.3404600620383382,-0.18334509036322635,2
Jakarta,DKI Jakarta,Female,53,Islam,Java,Master and doctoral degree,27,Independent Worker,Upper Class,6,15:07:00,Monthly,15:06:00,23,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,53,27,6,3,6,15.7,3,15.6,23,2.6166666666666667,2.6,3.588,12.012,0.09999999999999964,0.5094339622641509,3.7932457923106777,-0.7819182943966418,3
Jakarta,DKI Jakarta,Female,58,Islam,Java,Senior High School,29,Independent Worker,Upper Class,5,13:02:00,Monthly,13:01:00,25,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,58,29,3,3,5,13.2,3,13.1,25,2.6399999999999997,2.62,3.275,9.825,0.09999999999999964,0.5,3.024198696279513,-0.2706247864262478,3
Jakarta,DKI Jakarta,Male,23,Islam,Madura,Master and doctoral degree,23,Private Employees,Lower Class,6,03:04:00,Daily,03:01:00,57,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,23,23,6,1,6,3.4,1,3.1,57,0.5666666666666667,0.5166666666666667,1.7670000000000001,1.333,0.2999999999999998,1.0,-1.9117741917875877,-0.2911508611011469,2
Jakarta,DKI Jakarta,Male,46,Protestant,Other,Senior High School,46,Private Employees,Middle Class,5,06:08:00,Weekly,06:05:00,43,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,46,46,3,2,5,6.8,2,6.5,43,1.3599999999999999,1.3,2.795,3.705,0.2999999999999998,1.0,0.05766616679025286,0.03915507018975854,1
Jakarta,DKI Jakarta,Female,34,Protestant,Other,Senior High School,34,Private Employees,Middle Class,5,04:08:00,Weekly,04:05:00,38,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,34,34,3,2,5,4.8,2,4.5,38,0.96,0.9,1.71,2.79,0.2999999999999998,1.0,-0.3687787135215322,0.4220819127472755,1
Jakarta,DKI Jakarta,Female,30,Protestant,Sunda,Bachelor degree,30,Private Employees,Lower Class,6,02:09:00,Daily,02:06:00,61,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,30,30,5,1,6,2.9,1,2.6,61,0.48333333333333334,0.43333333333333335,1.5859999999999999,1.0140000000000002,0.2999999999999998,1.0,-2.1685615000009917,-0.17465145196954193,2
Jakarta,DKI Jakarta,Female,26,Islam,Java,Bachelor degree,26,Government Employees,Middle Class,6,03:05:00,Weekly,03:02:00,58,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,26,26,5,2,6,3.5,2,3.2,58,0.5833333333333334,0.5333333333333333,1.8560000000000003,1.3439999999999999,0.2999999999999998,1.0,-1.3110334188955044,0.7629555965895184,2
Jakarta,DKI Jakarta,Female,43,Islam,Java,Bachelor degree,43,Government Employees,Middle Class,7,05:07:00,Weekly,05:04:00,34,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,43,43,5,2,7,5.7,2,5.4,34,0.8142857142857143,0.7714285714285715,1.8360000000000003,3.564,0.2999999999999998,1.0,0.0019025399228873418,0.22504138301040974,1
Jakarta,DKI Jakarta,Male,55,Protestant,Java,Bachelor degree,31,Enterpreneur,Upper Class,6,11:03:00,Monthly,11:00:00,26,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,55,31,5,3,6,11.3,3,11.0,26,1.8833333333333335,1.8333333333333333,2.86,8.14,0.3000000000000007,0.5636363636363636,2.426129782259362,0.13610566353492506,3
Jakarta,DKI Jakarta,Male,37,Islam,Madura,Master and doctoral degree,27,Enterpreneur,Lower Class,6,02:07:00,Daily,02:04:00,57,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,37,27,6,1,6,2.7,1,2.4,57,0.45,0.39999999999999997,1.3679999999999999,1.032,0.30000000000000027,0.7297297297297297,-2.1110885959418653,-0.15020390004194076,2
Jakarta,DKI Jakarta,Male,30,Islam,Java,Bachelor degree,30,Enterpreneur,Upper Class,7,10:01:00,Monthly,09:08:00,24,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,30,30,5,3,7,10.1,3,9.8,24,1.4428571428571428,1.4000000000000001,2.3520000000000003,7.448,0.29999999999999893,1.0,2.1416578849036325,0.3698175211631927,3
Jakarta,DKI Jakarta,Female,35,Catholic,Java,Master and doctoral degree,23,Private Employees,Upper Class,8,12:05:00,Monthly,12:02:00,27,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,35,23,6,3,8,12.5,3,12.2,27,1.5625,1.525,3.2939999999999996,8.905999999999999,0.3000000000000007,0.6571428571428571,2.7392066487837505,-0.10156194618709954,3
Jakarta,DKI Jakarta,Female,29,Islam,Java,Bachelor degree,19,Private Employees,Middle Class,7,03:02:00,Weekly,02:09:00,67,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,29,19,5,2,7,3.2,2,2.9,67,0.4571428571428572,0.41428571428571426,1.9429999999999998,0.9570000000000001,0.30000000000000027,0.6551724137931034,-1.6538986003366933,0.8589632058872796,2
Jakarta,DKI Jakarta,Female,41,Islam,Sunda,Bachelor degree,21,Private Employees,Middle Class,7,06:02:00,Weekly,05:09:00,36,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,41,21,5,2,7,6.2,2,5.9,36,0.8857142857142858,0.8428571428571429,2.124,3.7760000000000002,0.2999999999999998,0.5121951219512195,0.08706003312433964,0.13227648644134848,1
Jakarta,DKI Jakarta,Female,31,Protestant,Sunda,Bachelor degree,31,Private Employees,Middle Class,7,06:04:00,Weekly,06:00:00,42,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Disagree,Disagree,31,31,5,2,7,6.4,2,6.0,42,0.9142857142857144,0.8571428571428571,2.52,3.48,0.40000000000000036,1.0,-0.04185666177418812,0.1258426261974757,1
Jakarta,DKI Jakarta,Female,36,Islam,Minang,Bachelor degree,36,Private Employees,Lower Class,7,03:07:00,Daily,03:03:00,73,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,36,36,5,1,7,3.7,1,3.3,73,0.5285714285714286,0.4714285714285714,2.409,0.891,0.40000000000000036,1.0,-2.2982670920649473,-0.27816248055876197,2
Jakarta,DKI Jakarta,Female,52,Protestant,Other,Senior High School,26,Private Employees,Lower Class,5,05:09:00,Daily,05:05:00,41,Disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,52,26,3,1,5,5.9,1,5.5,41,1.1800000000000002,1.1,2.255,3.245,0.40000000000000036,0.5,-0.7564913798972871,-0.8477227108879289,1
Jakarta,DKI Jakarta,Female,64,Protestant,Java,Primary School,27,Private Employees,Middle Class,6,06:07:00,Weekly,06:03:00,33,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,64,27,1,2,6,6.7,2,6.3,33,1.1166666666666667,1.05,2.079,4.221,0.40000000000000036,0.421875,0.3010085196670008,0.029835016899714604,1
Jakarta,DKI Jakarta,Female,35,Islam,Java,Junior High School,35,Teacher‎/Lecturer,Upper Class,6,10:09:00,Monthly,10:05:00,19,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,35,35,2,3,6,10.9,3,10.5,19,1.8166666666666667,1.75,1.995,8.504999999999999,0.40000000000000036,1.0,2.4982367687068727,0.19905870698009867,3
Jakarta,DKI Jakarta,Male,62,Islam,Java,Master and doctoral degree,25,Teacher‎/Lecturer,Lower Class,6,03:09:00,Daily,03:05:00,69,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,62,25,6,1,6,3.9,1,3.5,69,0.65,0.5833333333333334,2.415,1.085,0.3999999999999999,0.4032258064516129,-2.126900242774805,-0.33425604923642144,2
Jakarta,DKI Jakarta,Female,36,Protestant,Java,Bachelor degree,36,Government Employees,Lower Class,6,09:08:00,Daily,09:04:00,23,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,36,36,5,1,6,9.8,1,9.4,23,1.6333333333333335,1.5666666666666667,2.1620000000000004,7.2379999999999995,0.40000000000000036,1.0,0.8688640311409693,-1.7042021744768518,1
Jakarta,DKI Jakarta,Male,52,Islam,Java,Junior High School,22,Government Employees,Middle Class,6,09:06:00,Weekly,09:02:00,25,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,52,22,2,2,6,9.6,2,9.2,25,1.5999999999999999,1.5333333333333332,2.3,6.8999999999999995,0.40000000000000036,0.4230769230769231,1.3555793759411323,-0.5857341242384836,3
Jakarta,DKI Jakarta,Male,55,Islam,Sunda,Bachelor degree,25,Government Employees,Middle Class,7,03:06:00,Weekly,03:03:00,58,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,55,25,5,2,7,3.6,2,3.3,58,0.5142857142857143,0.4714285714285714,1.9139999999999997,1.3860000000000001,0.30000000000000027,0.45454545454545453,-1.2825599325877506,0.7428203164382032,2
